partnerCode,year,hs_code,value,ctry_total_value,ctry_hs_share,cmdCode_clean,hs_desc,cluster_name
40,2019,2103,359234.35,1970938.919,0.18226559257466263,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
40,2019,2104,6319.96,1970938.919,0.0032065732423643923,2104,"Soups, broths and preparations therefor",High-value expansion goods
40,2019,2106,34668.31,1970938.919,0.017589743480021056,2106,Food preparations not elsewhere specified,High-value expansion goods
40,2019,3004,353.7,1970938.919,0.0001794576161596411,3004,Medicaments in measured doses or retail sale,High-value expansion goods
40,2019,3006,3729.5,1970938.919,0.001892245347660112,3006,Pharmaceutical goods,Postal-friendly core goods
40,2019,3304,11768.139,1970938.919,0.005970828870724633,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
40,2019,3305,2628.59,1970938.919,0.0013336740041308202,3305,Hair preparations,Postal-friendly core goods
40,2019,3307,4028.085,1970938.919,0.0020437391342618266,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
40,2019,3923,229670.47,1970938.919,0.11652845645593546,3923,Plastic packing and conveyance articles,Postal-friendly core goods
40,2019,3924,6910.6,1970938.919,0.003506247673827583,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
40,2019,3926,162541.12,1970938.919,0.08246887736250541,3926,Other articles of plastics,Postal-friendly core goods
40,2019,4901,6218.08,1970938.919,0.0031548821427479254,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
40,2019,4902,0.46,1970938.919,2.3339130176260931e-07,4902,"Newspapers, journals and periodicals",High-value expansion goods
40,2019,4909,17.58,1970938.919,8.919606706492764e-06,4909,Printed postcards and greeting cards,High-value expansion goods
40,2019,4911,1140.83,1970938.919,0.0005788256495431252,4911,Other printed matter,High-value expansion goods
40,2019,6101,0.8,1970938.919,4.058979161088858e-07,6101,"Men's or boys' overcoats, knitted or crocheted",Apparel growth / volatile
40,2019,6104,33.5,1970938.919,1.699697523705959e-05,6104,"Women's or girls' suits and ensembles, knitted or crocheted",High-value expansion goods
40,2019,6109,27.5,1970938.919,1.3952740866242949e-05,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
40,2019,6110,29.49,1970938.919,1.4962411932563801e-05,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
40,2019,6114,1.7,1970938.919,8.625330717313822e-07,6114,"Other garments, knitted or crocheted",Apparel growth / volatile
40,2019,6115,181.92,1970938.919,9.230118612316062e-05,6115,"Pantyhose, socks and other hosiery",High-value expansion goods
40,2019,6116,4331.03,1970938.919,0.0021974450645063344,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
40,2019,6201,1.3,1970938.919,6.595841136769394e-07,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
40,2019,6202,22.82,1970938.919,1.1578238057005967e-05,6202,Women's or girls' overcoats and similar coats,Apparel growth / volatile
40,2019,6203,11.67,1970938.919,5.9210358512383714e-06,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
40,2019,6204,103.57,1970938.919,5.254855896424662e-05,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
40,2019,6206,17.25,1970938.919,8.752173816097849e-06,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
40,2019,6211,0.3,1970938.919,1.5221171854083215e-07,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
40,2019,6213,137.41,1970938.919,6.971804081565249e-05,6213,Handkerchiefs,Low-growth / niche goods
40,2019,6214,12.1,1970938.919,6.139205981146897e-06,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
40,2019,6215,3.51,1970938.919,1.7808771069277363e-06,6215,"Ties, bow ties and cravats",Apparel growth / volatile
40,2019,6216,65.0,1970938.919,3.2979205683846966e-05,6216,"Gloves, mittens and mitts",Apparel growth / volatile
40,2019,8517,12522.47,1970938.919,0.006353555596920048,8517,Telephone sets and communication apparatus,High-value expansion goods
40,2019,8523,51578.51,1970938.919,0.02616951215625166,8523,Storage media and recording media,High-value expansion goods
40,2019,8525,2514.7,1970938.919,0.0012758893620487687,8525,Transmission apparatus for radio or television,High-value expansion goods
40,2019,8526,132060.6,1970938.919,0.06700390292511141,8526,Radar and radio navigational apparatus,High-value expansion goods
40,2019,8527,25156.5,1970938.919,0.012763713658241482,8527,Radio-broadcast receivers,Low-growth / niche goods
40,2019,8528,52803.27,1970938.919,0.026790921570918554,8528,"Monitors, projectors and television receivers",High-value expansion goods
40,2019,8536,43479.2,1970938.919,0.022060145842601832,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
40,2019,8543,18014.41,1970938.919,0.009140014348663841,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
40,2019,8544,104065.275,1970938.919,0.052799847827247656,8544,"Insulated wire, cable and conductors",High-value expansion goods
40,2020,1901,44867.5,2058311.445,0.021798207510817198,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
40,2020,1902,480591.03,2058311.445,0.23348800356109375,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
40,2020,1904,19128.12,2058311.445,0.009293112588216697,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
40,2020,1905,121307.06,2058311.445,0.05893523076630417,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
40,2020,2101,8654.18,2058311.445,0.004204504629764618,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
40,2020,2103,329778.45,2058311.445,0.1602179547711741,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
40,2020,2104,8299.66,2058311.445,0.0040322663609345085,2104,"Soups, broths and preparations therefor",High-value expansion goods
40,2020,2106,2186.3,2058311.445,0.0010621813357307548,2106,Food preparations not elsewhere specified,High-value expansion goods
40,2020,3004,140.02,2058311.445,6.802663432695434e-05,3004,Medicaments in measured doses or retail sale,High-value expansion goods
40,2020,3005,52.836,2058311.445,2.5669584711462358e-05,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
40,2020,3006,2885.594,2058311.445,0.0014019229242540601,3006,Pharmaceutical goods,Postal-friendly core goods
40,2020,3304,5081.92,2058311.445,0.002468975242956976,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
40,2020,3305,183.5,2058311.445,8.915074560060079e-05,3305,Hair preparations,Postal-friendly core goods
40,2020,3307,6120.756,2058311.445,0.0029736782617948276,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
40,2020,3923,377096.94,2058311.445,0.18320693931719356,3923,Plastic packing and conveyance articles,Postal-friendly core goods
40,2020,3924,2976.874,2058311.445,0.0014462699545451927,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
40,2020,3926,125969.942,2058311.445,0.06120062262977894,3926,Other articles of plastics,Postal-friendly core goods
40,2020,4901,3023.116,2058311.445,0.001468735942436544,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
40,2020,4902,1.339,2058311.445,6.505332335651469e-07,4902,"Newspapers, journals and periodicals",High-value expansion goods
40,2020,4909,264.871,2058311.445,0.00012868363562930097,4909,Printed postcards and greeting cards,High-value expansion goods
40,2020,4911,505.183,2058311.445,0.0002454356464018981,4911,Other printed matter,High-value expansion goods
40,2020,6101,25.168,2058311.445,1.2227498448370139e-05,6101,"Men's or boys' overcoats, knitted or crocheted",Apparel growth / volatile
40,2020,6102,4.8,2058311.445,2.3320086042663963e-06,6102,"Women's or girls' overcoats, knitted or crocheted",Low-growth / niche goods
40,2020,6103,1.0,2058311.445,4.858351258888327e-07,6103,"Men's or boys' suits and ensembles, knitted or crocheted",Apparel growth / volatile
40,2020,6104,34.46,2058311.445,1.6741878438129174e-05,6104,"Women's or girls' suits and ensembles, knitted or crocheted",High-value expansion goods
40,2020,6106,6.4,2058311.445,3.1093448056885288e-06,6106,"Women's or girls' blouses and shirts, knitted or crocheted",Apparel growth / volatile
40,2020,6107,2.0,2058311.445,9.716702517776653e-07,6107,"Men's or boys' underpants, nightshirts and similar articles",Low-growth / niche goods
40,2020,6109,147.884,2058311.445,7.184724175694411e-05,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
40,2020,6110,123.404,2058311.445,5.99539978751855e-05,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
40,2020,6111,3.67,2058311.445,1.7830149120120156e-06,6111,"Babies' garments and clothing accessories, knitted or crocheted",Premium anomaly goods
40,2020,6114,244.204,2058311.445,0.00011864288108255649,6114,"Other garments, knitted or crocheted",Apparel growth / volatile
40,2020,6115,25.339,2058311.445,1.2310576254897128e-05,6115,"Pantyhose, socks and other hosiery",High-value expansion goods
40,2020,6116,2007.72,2058311.445,0.0009754208989495271,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
40,2020,6117,1192.246,2058311.445,0.0005792349855004572,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
40,2020,6201,8.7,2058311.445,4.226765595232843e-06,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
40,2020,6202,70.033,2058311.445,3.402449137137261e-05,6202,Women's or girls' overcoats and similar coats,Apparel growth / volatile
40,2020,6203,18.85,2058311.445,9.157992123004496e-06,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
40,2020,6204,133.833,2058311.445,6.502077240308013e-05,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
40,2020,6205,1.274,2058311.445,6.189539503823728e-07,6205,Men's or boys' shirts,Low-growth / niche goods
40,2020,6206,20.794,2058311.445,1.0102455607732386e-05,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
40,2020,6207,177.0,2058311.445,8.599281728232337e-05,6207,"Men's or boys' singlets, underpants and similar articles",Low-growth / niche goods
40,2020,6208,10.0,2058311.445,4.858351258888326e-06,6208,"Women's or girls' singlets, slips and similar articles",Apparel growth / volatile
40,2020,6209,8.88,2058311.445,4.314215917892834e-06,6209,Babies' garments and clothing accessories,Premium anomaly goods
40,2020,6210,1.7,2058311.445,8.259197140110154e-07,6210,Garments made up of felt or nonwovens,Apparel growth / volatile
40,2020,6211,57.157,2058311.445,2.7768878290428005e-05,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
40,2020,6212,0.414,2058311.445,2.0113574211797668e-07,6212,"Brassieres, girdles, corsets and similar articles",Apparel growth / volatile
40,2020,6213,212.026,2058311.445,0.00010300967840170562,6213,Handkerchiefs,Low-growth / niche goods
40,2020,6214,6.5,2058311.445,3.157928318277412e-06,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
40,2020,6216,50.0,2058311.445,2.4291756294441632e-05,6216,"Gloves, mittens and mitts",Apparel growth / volatile
40,2020,8517,23188.439,2058311.445,0.011265758180730515,8517,Telephone sets and communication apparatus,High-value expansion goods
40,2020,8523,92834.424,2058311.445,0.04510222407085726,8523,Storage media and recording media,High-value expansion goods
40,2020,8525,3638.12,2058311.445,0.0017675264881986796,8525,Transmission apparatus for radio or television,High-value expansion goods
40,2020,8526,55590.81,2058311.445,0.027007968174612172,8526,Radar and radio navigational apparatus,High-value expansion goods
40,2020,8527,18397.462,2058311.445,0.008938133266805015,8527,Radio-broadcast receivers,Low-growth / niche goods
40,2020,8528,39391.63,2058311.445,0.019137837520016313,8528,"Monitors, projectors and television receivers",High-value expansion goods
40,2020,8536,131719.409,2058311.445,0.06399391565351764,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
40,2020,8543,18107.403,2058311.445,0.008797212416024824,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
40,2020,8544,131733.101,2058311.445,0.0640005677080613,8544,"Insulated wire, cable and conductors",High-value expansion goods
40,2021,1901,83711.1,2308294.265,0.0362653502498738,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
40,2021,1902,632487.44,2308294.265,0.27400641659524283,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
40,2021,1904,27836.39,2308294.265,0.012059290022972872,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
40,2021,1905,184023.8,2308294.265,0.07972285110711393,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
40,2021,2101,3743.28,2308294.265,0.001621664991659978,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
40,2021,2103,330391.72,2308294.265,0.1431324095067229,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
40,2021,2104,1458.8,2308294.265,0.000631981815368761,2104,"Soups, broths and preparations therefor",High-value expansion goods
40,2021,2106,1932.67,2308294.265,0.0008372719324847432,2106,Food preparations not elsewhere specified,High-value expansion goods
40,2021,3004,132.34,2308294.265,5.733237828756638e-05,3004,Medicaments in measured doses or retail sale,High-value expansion goods
40,2021,3005,40.12,2308294.265,1.7380799583626743e-05,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
